PlayerID,birthdate,school,BirthCountry,weight,seasons played,position,from year,to year,"height (ft""in)",is_active
203186,1990-05-16,St. Louis,USA,245.0,3,Center,2012.0,2017.0,"6""11",0
77929,1942-06-25,Grambling,USA,235.0,10,Center,1964.0,1973.0,"6""10",0
735,1973-06-08,Oklahoma State,USA,290.0,6,Center,1995.0,2000.0,"7""0",0
234,1972-07-15,Arizona,USA,199.0,6,Guard,1994.0,1999.0,"6""3",0
77933,1927-01-07,Wisconsin,USA,210.0,2,Forward,1950.0,1951.0,"6""6",0
77937,1957-09-10,San Francisco,USA,190.0,1,Guard,1980.0,1980.0,"6""5",0
690,1973-12-30,Georgetown,USA,250.0,9,Forward,1995.0,2002.0,"6""8",0
462,1968-03-31,North Carolina,USA,,11,Forward,1989.0,2000.0,,0
1629675,1999-08-26,Louisiana State,USA,264.0,4,Center-Forward,2019.0,2023.0,"6""9",1
77936,1955-08-30,St. Mary's (TX),USA,205.0,13,Forward,1977.0,1990.0,"6""8",0
202385,1986-10-30,Florida State,USA,235.0,1,Forward,2011.0,2011.0,"6""8",0
77938,1914-12-17,New York University,USA,165.0,3,Guard,1947.0,1949.0,"5""11",0
77939,1964-02-16,Michigan,USA,230.0,1,Forward,1987.0,1987.0,"6""6",0
720,1973-02-19,Texas-Austin,USA,185.0,1,Guard,1995.0,1995.0,"6""3",0
77941,1929-08-11,Drake,USA,185.0,1,Guard,1951.0,1951.0,"6""2",0
981,1976-01-11,FC Barcelona,Greece,250.0,2,Center,2002.0,2002.0,"6""11",0
704,1972-02-06,Michigan State,USA,195.0,4,Guard,1995.0,1998.0,"6""1",0
77944,1951-12-23,San Francisco,USA,225.0,8,Forward,1974.0,1981.0,"6""9",0
1629244,1995-02-07,Tulane,USA,225.0,2,Forward,2018.0,2020.0,"6""7",0
77945,1947-11-23,Houston,USA,195.0,1,Guard,1969.0,1969.0,"6""4",0
77946,1962-12-23,Louisiana State,USA,200.0,8,Guard,1985.0,1995.0,"6""8",0
1518,1973-09-24,Southern California,USA,225.0,3,Guard,1997.0,1999.0,"6""6",0
779,1967-05-28,Michigan,USA,228.0,15,Forward-Guard,1989.0,2003.0,"6""8",0
203318,1991-01-01,Georgia Tech,USA,206.0,2,Guard-Forward,2013.0,2014.0,"6""6",0
201181,1984-12-25,Florida,USA,256.0,3,Forward,2007.0,2009.0,"6""9",0
1630208,1997-11-29,Kentucky,Jamaica,245.0,3,Center,2020.0,2023.0,"7""0",1
2202,1981-01-20,Michigan State,USA,225.0,14,Guard,2001.0,2014.0,"6""6",0
200978,1984-03-01,Delta State,USA,195.0,4,Guard-Forward,2006.0,2008.0,"6""7",0
1626196,1993-09-15,Tennessee,USA,200.0,8,Guard,2015.0,2023.0,"6""6",1
1627781,1996-01-05,Syracuse,USA,205.0,3,Guard,2016.0,2018.0,"6""6",0
77952,1955-04-11,Montana,USA,189.0,8,Guard,1978.0,1985.0,"6""5",0
71,1966-05-14,UCLA,USA,180.0,10,Guard,1989.0,1998.0,"6""1",0
2047,1980-04-13,DePaul,USA,228.0,14,Forward,2000.0,2012.0,"6""6",0
782,1965-06-30,Kansas State,USA,220.0,14,Guard,1988.0,2001.0,"6""5",0
77954,1937-03-12,North Carolina State,USA,225.0,1,Forward,1959.0,1959.0,"6""9",0
77955,1933-12-04,Duquesne,USA,215.0,3,Forward,1955.0,1957.0,"6""7",0
375,1971-03-12,UNLV,USA,,9,Guard,1993.0,2001.0,,0
77957,1948-02-13,California,USA,195.0,1,Guard,1971.0,1971.0,"6""4",0
2557,1981-02-13,Oregon,USA,175.0,12,Guard,2003.0,2014.0,"6""2",0
2541,1971-12-17,Virtus Bologna,France,210.0,2,Guard,2002.0,2002.0,"6""7",0
77960,1950-02-28,South Carolina,USA,225.0,3,Forward,1972.0,1974.0,"6""10",0
77963,1948-07-06,Mount St. Mary's,USA,235.0,1,Forward,1970.0,1970.0,"6""9",0
35,1970-06-02,Michigan,USA,245.0,4,Center,1993.0,1998.0,"7""0",0
77962,1945-03-20,Kentucky,USA,205.0,9,Guard,1967.0,1975.0,"6""4",0
77964,1950-11-11,Southern California,USA,195.0,4,Forward,1972.0,1975.0,"6""8",0
1630203,1997-02-08,College of Charleston,USA,190.0,2,Guard,2020.0,2020.0,"6""2",0
77966,1945-07-09,Providence,USA,200.0,9,Forward,1968.0,1976.0,"6""4",0
77967,1924-10-09,Ohio State,USA,200.0,10,Center,1948.0,1957.0,"6""9",0
77969,1966-06-03,Temple,Puerto Rico,260.0,1,Forward,1988.0,1988.0,"6""10",0
203085,1992-08-01,Duke,USA,200.0,11,Guard,2012.0,2023.0,"6""4",1
470,1961-10-13,Marquette,USA,210.0,13,Guard,1983.0,1995.0,"6""4",0
77972,1922-02-11,Colorado,USA,175.0,2,Forward,1947.0,1948.0,"6""3",0
203460,1991-12-04,Colorado,USA,210.0,7,Guard-Forward,2013.0,2020.0,"6""7",0
77973,1947-07-07,Cincinnati,USA,231.0,7,Center,1969.0,1975.0,"6""9",0
2121,1976-12-30,Fresno State,USA,,1,,2000.0,2000.0,,0
77975,1955-04-15,Oral Roberts,USA,185.0,5,Forward,1977.0,1983.0,"6""5",0
77979,1905-04-08,Wyoming,USA,,2,,1948.0,1949.0,,0
203148,1985-12-03,Dayton,USA,173.0,6,Guard,2012.0,2016.0,"6""1",0
122,1960-08-14,Brigham Young,USA,218.0,13,Forward,1983.0,1996.0,"6""10",0
77977,1936-05-18,Ohio State,USA,214.0,3,Forward,1960.0,1962.0,"6""6",0
101160,1982-10-20,Mississippi State,USA,240.0,3,Forward,2005.0,2006.0,"6""9",0
77978,1950-01-29,Utah State,USA,200.0,1,Forward,1976.0,1976.0,"6""8",0
914,1970-02-07,Louisiana State,USA,290.0,9,Center,1991.0,1999.0,"7""0",0
926,1962-07-22,Arkansas,USA,208.0,10,Guard,1984.0,1995.0,"6""4",0
600015,1938-11-24,Cincinnati,USA,205.0,14,Guard,1960.0,1973.0,"6""5",0
1926,1976-10-02,Kansas,USA,190.0,1,Guard,1999.0,1999.0,"6""5",0
77983,1956-01-01,West Virginia,USA,195.0,2,Guard,1977.0,1978.0,"6""4",0
77984,1956-01-30,Kentucky,USA,230.0,8,Center,1978.0,1985.0,"6""11",0
2774,1980-12-26,Michigan,USA,210.0,4,Guard-Forward,2004.0,2006.0,"6""6",0
997,1974-04-02,Western Kentucky,USA,200.0,2,Guard,1996.0,1997.0,"6""5",0
77986,1960-03-13,Southern California,USA,220.0,11,Forward,1979.0,1991.0,"6""9",0
361,1966-12-16,Connecticut,USA,245.0,18,Forward-Center,1989.0,2006.0,"6""10",0
764,1965-08-06,Navy,USA,250.0,14,Center,1989.0,2002.0,"7""1",0
1628421,1995-03-07,Florida,USA,200.0,3,Forward,2017.0,2018.0,"6""8",0
1629130,1994-04-22,Michigan,USA,215.0,5,Forward,2018.0,2023.0,"6""7",1
77988,1941-04-28,Wyoming,USA,185.0,7,Guard,1966.0,1972.0,"6""1",0
299,1973-01-10,Purdue,USA,240.0,12,Forward,1994.0,2004.0,"6""7",0
77989,1955-05-20,UNLV,USA,210.0,3,Forward,1978.0,1981.0,"6""6",0
1554,1973-12-27,Virginia,USA,,1,,2000.0,2000.0,,0
381,1970-08-31,Alabama,USA,,7,Guard,1993.0,2000.0,,0
1629620,1997-10-12,Virginia Tech,USA,195.0,3,Guard,2019.0,2021.0,"6""1",0
1683,1968-01-11,Centenary-Louisiana,USA,180.0,7,Guard,1990.0,2001.0,"6""3",0
1629011,1998-04-01,Western Kentucky,USA,240.0,5,Center-Forward,2018.0,2023.0,"7""0",1
101126,1984-05-31,Washington,USA,180.0,11,Guard,2005.0,2015.0,"5""9",0
77994,1960-03-13,Alabama-Birmingham,USA,180.0,1,Guard,1982.0,1982.0,"6""4",0
1631115,2000-07-10,Fresno State,USA,235.0,1,Center,2022.0,2023.0,"6""10",1
716,1966-11-13,Michigan,USA,195.0,6,Guard,1990.0,1996.0,"6""2",0
203080,1991-03-17,Kansas,USA,237.0,6,Forward,2012.0,2016.0,"6""10",0
77993,1951-10-04,Tennessee State,USA,225.0,11,Forward,1974.0,1984.0,"6""7",0
77996,1958-04-19,Virginia Tech,USA,217.0,1,Forward,1980.0,1980.0,"6""8",0
203922,1994-01-08,Michigan,USA,222.0,7,Forward,2014.0,2020.0,"6""6",0
1630526,2000-11-03,Villanova,USA,240.0,2,Forward,2021.0,2023.0,"6""8",1
77997,1953-01-20,DePaul,USA,230.0,7,Forward,1975.0,1981.0,"6""7",0
77998,1949-12-22,Kansas,USA,235.0,8,Center,1976.0,1983.0,"6""10",0
1629676,1998-02-03,Nebraska,USA,230.0,4,Forward,2019.0,2023.0,"6""8",1
77999,1923-09-18,Oregon State,USA,185.0,9,Center,1947.0,1956.0,"6""9",0
78000,1949-09-26,South Carolina,USA,170.0,4,Guard,1975.0,1981.0,"6""3",0
78001,1921-11-04,Southern California,USA,155.0,1,Guard,1947.0,1947.0,"5""9",0
1631223,2001-03-27,Colorado State,USA,255.0,1,Forward,2022.0,2023.0,"6""4",1
23,1961-05-13,Southeastern Oklahoma State,USA,210.0,14,Forward,1986.0,1999.0,"6""7",0
200771,1986-06-12,Estudiantes,Spain,176.0,6,Guard,2006.0,2016.0,"6""3",0
691,1972-07-14,Massachusetts,USA,220.0,2,Forward,1995.0,1996.0,"6""7",0
78007,1963-12-30,California-Irvine,USA,225.0,2,Forward,1986.0,1987.0,"6""10",0
78008,1953-08-27,Texas-Pan American,USA,190.0,1,Guard,1976.0,1976.0,"6""1",0
964,1973-08-19,Alabama,USA,235.0,2,Forward,1996.0,1999.0,"6""10",0
78010,1930-10-25,Long Island-Brooklyn,USA,195.0,2,Forward,1953.0,1954.0,"6""4",0
78011,1939-04-18,North Carolina State,USA,195.0,1,Guard,1963.0,1963.0,"6""0",0
202375,1986-02-23,Louisiana Tech,Bahamas,235.0,1,Forward,2010.0,2010.0,"6""11",0
78012,1923-09-14,Kentucky,USA,168.0,3,Guard,1948.0,1952.0,"6""0",0
78013,1934-01-19,Louisville,USA,185.0,3,Guard,1958.0,1960.0,"6""2",0
1631157,2002-07-03,Toledo,USA,180.0,1,Guard,2022.0,2023.0,"6""3",1
78014,1955-06-16,Clemson,USA,235.0,18,Center,1977.0,1994.0,"7""1",0
78015,1958-11-13,Washington,USA,175.0,5,Guard,1980.0,1984.0,"6""1",0
200765,1986-02-22,Kentucky,USA,180.0,17,Guard,2006.0,2021.0,"6""1",0
147,1973-01-30,Michigan,USA,215.0,14,Guard-Forward,1994.0,2006.0,"6""8",0
990,1974-11-23,Drexel,USA,255.0,14,Forward,1996.0,2008.0,"6""7",0
78016,1964-12-27,George Mason,USA,180.0,1,Forward,1988.0,1988.0,"6""5",0
78017,1918-04-07,St. Joseph's (PA),USA,165.0,1,Guard,1946.0,1946.0,"5""10",0
78018,1933-01-22,North Carolina,USA,190.0,2,Forward,1957.0,1958.0,"6""4",0
78019,1920-06-16,City College of New York,USA,185.0,1,Forward,1946.0,1946.0,"6""4",0
78020,1933-01-20,Notre Dame,USA,205.0,2,Forward,1954.0,1956.0,"6""5",0
203082,1991-02-05,Washington,USA,206.0,11,Guard-Forward,2012.0,2023.0,"6""7",1
78021,1967-08-24,Tennessee,USA,255.0,1,Forward,1989.0,1989.0,"6""11",0
78022,1963-06-03,Wisconsin,USA,212.0,3,Forward,1987.0,1989.0,"6""8",0
78023,1921-12-31,Long Island-Brooklyn,USA,215.0,3,Center,1946.0,1948.0,"6""7",0
78024,1919-03-23,Loyola-Chicago,USA,180.0,2,Guard,1946.0,1947.0,"5""10",0
78025,1953-05-26,Central Michigan,USA,205.0,11,Forward,1976.0,1986.0,"6""8",0
78026,1923-06-28,Kansas,USA,195.0,3,Forward,1946.0,1948.0,"6""5",0
78027,1962-04-23,St. John's (NY),USA,200.0,1,Forward,1986.0,1986.0,"6""5",0
78028,1949-07-02,UCLA,USA,225.0,8,Forward,1971.0,1978.0,"6""7",0
78029,1961-01-04,Purdue,USA,250.0,2,Center,1988.0,1989.0,"6""8",0
78030,1959-06-21,SUNY-Potsdam,USA,195.0,1,Forward,1985.0,1985.0,"6""5",0
78031,1965-10-23,North Carolina-Wilmington,USA,220.0,3,Forward,1987.0,1989.0,"6""9",0
200750,1984-07-23,Washington,USA,211.0,6,Guard,2006.0,2012.0,"6""6",0
140,1966-05-22,Notre Dame,USA,218.0,8,Forward,1989.0,1997.0,"6""8",0
78033,1927-10-15,Indiana State,USA,155.0,1,Guard,1949.0,1949.0,"5""10",0
32,1972-10-31,Louisville,USA,245.0,4,Center,1994.0,1997.0,"6""11",0
1626179,1994-03-17,Louisville,USA,190.0,8,Guard,2015.0,2023.0,"6""1",1
2462,1977-07-27,Iowa,USA,270.0,2,Forward-Center,2002.0,2002.0,"6""9",0
78035,1962-11-08,Wake Forest,USA,180.0,4,Guard,1989.0,1992.0,"6""2",0
78036,1955-08-07,McNeese State,USA,230.0,1,Forward,1978.0,1978.0,"6""7",0
204014,1986-06-17,Zaragoza,Croatia,228.0,4,Forward,2014.0,2016.0,"6""10",0
78037,1940-06-06,Southern California,USA,205.0,3,Forward,1962.0,1964.0,"6""6",0
78039,1948-10-15,Brigham Young,USA,225.0,3,Center,1970.0,1974.0,"6""10",0
78040,1938-08-03,Northwestern,USA,220.0,3,Forward,1959.0,1961.0,"6""9",0
78042,1944-06-29,Colorado State,USA,220.0,8,Center,1967.0,1974.0,"6""9",0
78043,1923-06-23,Temple,USA,165.0,4,Guard,1946.0,1949.0,"5""10",0
474,1968-02-10,Benetton Treviso,Italy,240.0,1,Forward,1995.0,1995.0,"6""9",0
201575,1985-07-07,Kansas,USA,225.0,10,Guard-Forward,2008.0,2016.0,"6""6",0
2416,1980-10-30,Missouri,USA,215.0,7,Guard,2002.0,2009.0,"6""6",0
78049,1934-02-12,San Francisco,USA,215.0,13,Center,1956.0,1968.0,"6""10",0
935,1970-12-31,Long Beach State,USA,225.0,13,Guard-Forward,1993.0,2005.0,"6""7",0
78047,1952-01-12,Michigan,USA,215.0,9,Forward,1974.0,1984.0,"6""8",0
78045,1944-06-07,Michigan,USA,218.0,12,Forward,1966.0,1977.0,"6""5",0
1626156,1996-02-23,Ohio State,USA,193.0,8,Guard,2015.0,2023.0,"6""4",1
78046,1949-04-17,Detroit,USA,180.0,1,Guard,1972.0,1972.0,"6""3",0
78048,1960-10-26,Western Michigan,USA,195.0,6,Guard,1982.0,1987.0,"6""5",0
201041,1982-10-06,Jacksonville State,USA,170.0,2,Guard,2011.0,2011.0,"6""0",0
717,1964-12-19,Real Madrid,Lithuania,292.0,8,Center,1995.0,2002.0,"7""3",0
1627734,1996-05-03,Gonzaga,Lithuania,240.0,7,Forward-Center,2016.0,2023.0,"7""1",1
203135,1989-06-06,Gonzaga,Canada,270.0,5,Center,2012.0,2015.0,"7""0",0
78050,1917-07-11,Seton Hall,USA,240.0,4,Center,1946.0,1949.0,"6""5",0
78051,1922-01-14,Wyoming,USA,175.0,5,Guard,1946.0,1950.0,"5""10",0
2422,1979-12-12,Miami,USA,210.0,13,Forward,2002.0,2014.0,"6""6",0
1089,1970-12-30,North Carolina,USA,231.0,2,Center,1996.0,1997.0,"7""0",0
1629677,2000-01-09,Union Olimpija,Croatia,227.0,3,Forward,2019.0,2023.0,"6""10",0
200798,1984-10-22,WTC Cornella,Senegal,245.0,2,Center,2007.0,2008.0,"7""1",0
1629102,1997-05-01,Louisiana State,USA,184.0,2,Guard,2018.0,2018.0,"6""5",0
203960,1993-03-20,St. John's (NY),USA,214.0,7,Forward,2014.0,2020.0,"6""7",0
2441,1983-05-15,California,USA,235.0,6,Forward-Center,2002.0,2006.0,"6""11",0
202396,1989-01-09,Louisville,Jamaica,,3,,2010.0,2017.0,,0
2143,1977-05-08,Temple,Argentina,195.0,2,Guard,2000.0,2002.0,"6""4",0
78057,1957-01-23,Southern,USA,200.0,2,Forward,1978.0,1980.0,"6""6",0
1874,1966-01-14,Georgia Southern,USA,225.0,4,Forward,1989.0,1992.0,"6""8",0
2684,1981-01-03,Oklahoma State,USA,210.0,2,Guard-Forward,2005.0,2005.0,"6""5",0
78059,1960-05-07,UCLA,USA,210.0,11,Forward,1982.0,1992.0,"6""6",0
78060,1938-11-08,New York University,USA,210.0,13,Forward,1960.0,1972.0,"6""6",0
2091,1976-06-24,St. Vincent,Puerto Rico,256.0,5,Center,2000.0,2004.0,"7""1",0
78061,1935-02-17,Iona,USA,190.0,1,Forward,1955.0,1955.0,"6""5",0
78062,1960-11-17,Loyola-Chicago,USA,215.0,1,Forward,1984.0,1984.0,"6""9",0
203967,1994-04-08,Anadolu Efes,Croatia,225.0,6,Forward-Center,2016.0,2023.0,"6""10",1
1630846,1999-02-20,Kentucky,France,240.0,2,Center,2021.0,2023.0,"6""11",1
987,1974-01-13,Texas Tech,USA,225.0,3,Forward,1996.0,2002.0,"6""7",0
2219,1979-02-13,Southern Methodist,USA,200.0,3,Guard,2001.0,2002.0,"6""6",0
203107,1991-10-30,                                   ,Czech Republic,210.0,7,Guard,2016.0,2021.0,"6""7",0
78063,1924-02-16,Seton Hall,USA,185.0,6,Guard,1949.0,1954.0,"6""2",0
78064,1934-07-11,Texas Southern,USA,220.0,7,Forward,1957.0,1965.0,"6""7",0
78065,1951-06-13,Syracuse,USA,210.0,4,Forward,1974.0,1977.0,"6""7",0
78066,1928-04-09,Le Moyne,USA,205.0,2,Forward,1951.0,1956.0,"6""3",0
78067,1928-01-01,UCLA,USA,195.0,1,Forward,1950.0,1950.0,"6""5",0
2243,1978-03-18,Southern California,USA,235.0,12,Forward,2001.0,2011.0,"6""9",0
2637,1978-07-03,Oregon,USA,195.0,1,Guard,2005.0,2005.0,"6""4",0
78068,1958-12-28,Louisiana State,USA,208.0,3,Forward,1980.0,1983.0,"6""8",0
78069,1950-01-22,Wisconsin-Eau Claire,USA,170.0,1,Guard,1972.0,1972.0,"6""1",0
78070,1924-03-09,Northwestern,USA,185.0,1,Forward,1947.0,1947.0,"6""0",0
78071,1919-12-20,Indiana,USA,175.0,2,Guard,1948.0,1949.0,"6""0",0
78072,1905-04-16,Villanova,USA,195.0,1,Guard,1955.0,1955.0,"6""3",0
1630648,1998-06-13,San Diego State,USA,200.0,2,Guard,2021.0,2022.0,"6""6",1
78073,1917-12-11,Seton Hall,USA,173.0,2,Forward,1946.0,1948.0,"6""2",0
78074,1927-02-18,St. Louis,USA,200.0,1,Forward,1949.0,1949.0,"6""5",0
7,1959-05-10,Syracuse,USA,260.0,18,Center,1981.0,1998.0,"6""11",0
78076,1928-05-19,New York University,USA,195.0,15,Forward,1949.0,1963.0,"6""8",0
78078,1919-03-30,Long Island-Brooklyn,USA,175.0,1,Guard,1946.0,1946.0,"6""0",0
88,1967-09-03,Purdue,USA,250.0,7,Forward,1990.0,1996.0,"6""9",0
78080,1954-10-27,Purdue,USA,240.0,1,Center,1984.0,1984.0,"6""11",0
78081,1944-10-14,Purdue,USA,205.0,2,Guard,1966.0,1967.0,"6""3",0
78082,1929-12-21,Long Island-Brooklyn,USA,212.0,2,Center,1950.0,1951.0,"6""9",0
368,1968-10-14,Florida,USA,285.0,8,Center,1990.0,1998.0,"7""2",0
78084,1945-11-12,Colorado State,USA,225.0,10,Center,1968.0,1977.0,"6""10",0
78086,1928-05-27,Ohio State,USA,200.0,6,Forward,1950.0,1957.0,"6""5",0
78087,1960-04-16,Tennessee-Chattanooga,USA,210.0,4,Forward,1982.0,1988.0,"6""10",0
1629678,1997-03-30,Tennessee,United Kingdom,241.0,3,Forward,2019.0,2023.0,"6""5",1
78088,1948-04-12,Illinois,USA,220.0,1,Forward,1969.0,1969.0,"6""8",0
78089,1922-02-25,Valparaiso,USA,230.0,2,Center,1946.0,1949.0,"6""7",0
96,1963-01-21,Washington,USA,235.0,16,Forward,1985.0,2000.0,"6""10",0
203471,1993-09-15,Braunschweig,Germany,172.0,10,Guard,2013.0,2023.0,"6""1",1
78091,1922-07-03,Hamline,USA,200.0,3,Forward,1949.0,1952.0,"6""6",0
78092,1917-01-03,Wisconsin,USA,192.0,4,Forward,1946.0,1949.0,"6""2",0
2449,1980-04-30,Tau Ceramica,Argentina,241.0,10,Forward,2007.0,2016.0,"6""9",0
78094,1922-03-01,San Francisco,USA,180.0,9,Guard,1946.0,1954.0,"5""11",0
1064,1971-06-15,Rice,USA,250.0,1,Forward-Center,1996.0,1996.0,"6""10",0
2,1961-03-28,Arizona State,USA,205.0,14,Guard,1983.0,1996.0,"6""4",0
192,1968-09-05,Georgia Tech,USA,229.0,10,Forward,1990.0,1999.0,"6""8",0
1109,1972-06-03,St. John's (NY),USA,180.0,1,Forward,1996.0,1996.0,"6""6",0
203118,1988-07-16,Virginia,USA,237.0,10,Forward,2012.0,2020.0,"6""7",0
78100,1938-07-12,Portland,USA,215.0,9,Forward,1961.0,1969.0,"6""9",0
1035,1972-06-16,St. John's (NY),USA,,4,Center,1996.0,2001.0,,0
78102,1962-12-04,Long Island-Brooklyn,USA,188.0,3,Forward,1985.0,1987.0,"6""7",0
1631220,2000-05-26,North Carolina State,USA,180.0,1,Guard,2022.0,2023.0,"6""5",1
78103,1953-06-18,Xavier of Louisiana,USA,210.0,3,Forward,1975.0,1977.0,"6""8",0
1578,1975-08-26,Tulsa,USA,210.0,1,Guard,1997.0,1997.0,"6""5",0
907,1970-02-01,St. John's (NY),USA,200.0,8,Guard-Forward,1992.0,1999.0,"6""8",0
78106,1933-08-17,Santa Clara,USA,198.0,8,Forward,1955.0,1963.0,"6""9",0
78107,1923-11-03,Northern Arizona,USA,190.0,1,Guard,1949.0,1949.0,"6""3",0
938,1965-05-10,Syracuse,USA,253.0,11,Center,1988.0,1998.0,"6""11",0
78109,1926-03-29,Wisconsin,USA,196.0,1,Forward,1949.0,1949.0,"6""3",0
202729,1991-03-27,Kansas,USA,183.0,2,Guard,2011.0,2012.0,"6""2",0
1627782,1994-09-30,Kansas,USA,232.0,4,Guard,2016.0,2021.0,"6""4",0
78110,1962-12-17,Ohio State,USA,210.0,6,Forward,1986.0,1992.0,"7""0",0
78111,1953-11-20,Rutgers,USA,195.0,1,Forward,1976.0,1976.0,"6""4",0
78112,1924-01-25,Hamline,USA,165.0,1,Guard,1949.0,1949.0,"5""10",0
78113,1932-11-09,Furman,USA,180.0,9,Guard,1954.0,1963.0,"6""2",0
78114,1922-09-01,Southern California,USA,190.0,4,Guard,1946.0,1949.0,"6""2",0
1630578,2002-07-25,Besiktas,Turkey,243.0,2,Center,2021.0,2023.0,"6""11",1
1738,1976-07-29,Mississippi,USA,225.0,4,Forward,2001.0,2004.0,"6""9",0
78116,1962-03-11,Lamar,USA,185.0,1,Guard,1984.0,1984.0,"6""5",0
78117,1928-01-30,Toledo,USA,180.0,12,Guard,1947.0,1959.0,"6""1",0
78118,1918-09-10,James Monroe HS (NY),USA,180.0,1,Guard,1946.0,1946.0,"5""11",0
1593,1966-04-22,North Carolina State,USA,245.0,6,Center,1988.0,1998.0,"6""11",0
78120,1924-10-25,Alabama,USA,185.0,2,Guard,1949.0,1950.0,"6""3",0
78121,1939-02-23,North Carolina,USA,220.0,3,Forward,1961.0,1963.0,"6""7",0
201203,1984-08-18,Arizona,USA,190.0,3,Guard,2009.0,2013.0,"6""3",0
1629013,1997-03-13,Wichita State,USA,190.0,5,Guard,2018.0,2023.0,"6""4",1
1539,1976-04-29,Providence,USA,169.0,1,Guard,1997.0,1997.0,"6""0",0
78123,1921-11-23,Rhode Island,USA,170.0,3,Guard,1946.0,1948.0,"5""11",0
78124,1923-06-10,Kansas State,USA,175.0,2,Guard,1948.0,1949.0,"6""2",0
78125,1927-03-14,Bowling Green,USA,235.0,9,Center,1951.0,1959.0,"6""11",0
78126,1926-05-25,Southern California,USA,175.0,11,Guard,1950.0,1960.0,"6""1",0
1631101,2003-05-30,Kentucky,Canada,200.0,1,Guard,2022.0,2023.0,"6""5",1
201594,1986-07-18,Alabama-Birmingham,USA,245.0,2,Forward,2008.0,2008.0,"6""9",0
1117,1964-07-31,Minnesota,USA,235.0,3,Center,1988.0,1990.0,"6""11",0
78128,1933-12-04,North Carolina State,USA,200.0,2,Forward,1956.0,1957.0,"6""8",0
216,1966-03-22,California-Santa Barbara,USA,200.0,15,Guard,1988.0,2002.0,"6""6",0
1745,1975-07-20,Toledo,USA,255.0,2,Center,1998.0,2002.0,"6""11",0
1629621,1995-07-26,Iowa State,Canada,198.0,2,Guard-Forward,2019.0,2019.0,"6""5",0
78130,1924-09-11,Rhode Island,USA,194.0,1,Forward,1946.0,1946.0,"6""2",0
78131,1923-11-05,Utah,USA,165.0,1,Forward,1946.0,1946.0,"6""2",0
78132,1957-05-01,Georgetown,USA,210.0,2,Forward,1980.0,1981.0,"6""7",0
78133,1955-10-19,Oregon State,USA,240.0,10,Forward,1976.0,1985.0,"6""8",0
203129,1991-10-05,Spirou Charleroi,Georgia,220.0,2,Forward,2012.0,2013.0,"6""9",0
1852,1974-12-29,Kentucky,USA,190.0,1,Guard,1998.0,1998.0,"6""3",0
78135,1954-03-21,Maryland,USA,215.0,2,Forward,1977.0,1978.0,"6""6",0
78136,1959-09-13,Virginia Commonwealth,USA,170.0,1,Guard,1982.0,1982.0,"6""2",0
78653,1913-12-03,Catholic,USA,200.0,1,Guard,1949.0,1949.0,"6""1",0
2321,1977-12-23,Iowa State,USA,230.0,4,Forward,2002.0,2004.0,"6""10",0
78138,1953-08-07,Jackson State,USA,200.0,1,Forward,1975.0,1975.0,"6""6",0
78139,1957-07-02,Jackson State,USA,210.0,12,Forward,1978.0,1989.0,"6""7",0
78140,1963-03-24,South Alabama,USA,200.0,1,Forward,1989.0,1989.0,"6""2",0
78143,1952-04-06,Notre Dame,USA,235.0,5,Forward,1975.0,1980.0,"6""9",0
202697,1990-06-26,Georgia Tech,USA,212.0,10,Guard,2011.0,2020.0,"6""5",0
203144,1988-12-16,CSKA Moscow,Russia,187.0,3,Guard,2012.0,2014.0,"6""6",0
1627783,1994-04-02,New Mexico State,Cameroon,230.0,7,Forward,2016.0,2023.0,"6""8",1
1626296,1992-08-01,Dayton,USA,187.0,2,Guard,2018.0,2018.0,"6""4",0
78145,1950-11-13,Northwestern,USA,175.0,1,Guard,1973.0,1973.0,"6""2",0
78146,1956-11-29,Purdue,USA,168.0,10,Guard,1980.0,1989.0,"6""1",0
78147,1939-05-22,Ohio State,USA,190.0,9,Guard,1963.0,1971.0,"6""3",0
78148,1923-12-31,Dakota Wesleyan,USA,230.0,1,Center,1946.0,1946.0,"7""1",0
78150,1949-02-11,Stephen F. Austin,USA,180.0,6,Guard,1976.0,1981.0,"6""1",0
78151,1943-07-12,Creighton,USA,220.0,16,Forward,1964.0,1979.0,"6""7",0
202918,1988-01-22,Northern Illinois,USA,205.0,3,Guard,2011.0,2017.0,"6""5",0
202081,1986-10-25,Augusta State,USA,305.0,2,Center,2010.0,2010.0,"6""11",0
78152,1944-05-04,Army,USA,225.0,1,Forward,1970.0,1970.0,"6""6",0
101134,1983-03-09,Kansas,USA,250.0,3,Forward,2005.0,2006.0,"6""9",0
1627732,1996-07-20,Louisiana State,Australia,240.0,5,Guard-Forward,2016.0,2023.0,"6""10",1
2250,1980-06-02,DePaul,USA,235.0,11,Forward,2001.0,2011.0,"6""6",0
200759,1986-01-03,North Carolina State,USA,235.0,4,Forward,2006.0,2008.0,"6""9",0
203613,1989-09-14,Houston,USA,195.0,5,Forward,2015.0,2018.0,"6""6",0
1489,1968-11-14,La Salle,USA,210.0,7,Forward,1990.0,1996.0,"6""7",0
1750,1975-11-21,Arizona,USA,202.0,2,Guard,1998.0,2002.0,"6""3",0
1630250,1999-10-15,Mega Basket,Montenegro,220.0,2,Center,2021.0,2023.0,"7""0",1
